src_event_id,dst_event_id,weight_sum,weight_mean,support
7700,7738,0.3408398926258087,0.3408398926258087,1
11700,11738,0.3408398926258087,0.3408398926258087,1
12200,12238,0.3408398926258087,0.3408398926258087,1
12800,12838,0.3408398926258087,0.3408398926258087,1
13500,13538,0.3408398926258087,0.3408398926258087,1
7750,7788,0.3408398926258087,0.3408398926258087,1
3600,3638,0.3408398926258087,0.3408398926258087,1
7650,7688,0.3408398926258087,0.3408398926258087,1
1850,1888,0.3408398926258087,0.3408398926258087,1
7000,7038,0.3408398926258087,0.3408398926258087,1
400,438,0.3408398926258087,0.3408398926258087,1
850,888,0.3408398926258087,0.3408398926258087,1
950,988,0.3408398926258087,0.3408398926258087,1
1150,1188,0.3408398926258087,0.3408398926258087,1
1500,1538,0.3408398926258087,0.3408398926258087,1
0,38,0.3408398926258087,0.3408398926258087,1
5750,5788,0.3408398926258087,0.3408398926258087,1
6000,6038,0.3408398926258087,0.3408398926258087,1
6500,6538,0.3408398926258087,0.3408398926258087,1
6700,6738,0.3408398926258087,0.3408398926258087,1
5700,5738,0.3408398926258087,0.3408398926258087,1
7700,7746,0.3332615792751312,0.3332615792751312,1
10450,10496,0.3332615792751312,0.3332615792751312,1
8550,8596,0.3332615792751312,0.3332615792751312,1
8650,8696,0.3332615792751312,0.3332615792751312,1
9400,9446,0.3332615792751312,0.3332615792751312,1
9900,9946,0.3332615792751312,0.3332615792751312,1
10050,10096,0.3332615792751312,0.3332615792751312,1
11600,11646,0.3332615792751312,0.3332615792751312,1
11000,11046,0.3332615792751312,0.3332615792751312,1
11050,11096,0.3332615792751312,0.3332615792751312,1
11700,11746,0.3332615792751312,0.3332615792751312,1
12200,12246,0.3332615792751312,0.3332615792751312,1
12800,12846,0.3332615792751312,0.3332615792751312,1
13500,13546,0.3332615792751312,0.3332615792751312,1
7750,7796,0.3332615792751312,0.3332615792751312,1
3600,3646,0.3332615792751312,0.3332615792751312,1
7650,7696,0.3332615792751312,0.3332615792751312,1
1850,1896,0.3332615792751312,0.3332615792751312,1
7000,7046,0.3332615792751312,0.3332615792751312,1
400,446,0.3332615792751312,0.3332615792751312,1
850,896,0.3332615792751312,0.3332615792751312,1
950,996,0.3332615792751312,0.3332615792751312,1
1500,1546,0.3332615792751312,0.3332615792751312,1
1150,1196,0.3332615792751312,0.3332615792751312,1
0,46,0.3332615792751312,0.3332615792751312,1
5700,5746,0.3332615792751312,0.3332615792751312,1
5750,5796,0.3332615792751312,0.3332615792751312,1
6000,6046,0.3332615792751312,0.3332615792751312,1
6500,6546,0.3332615792751312,0.3332615792751312,1
6700,6746,0.3332615792751312,0.3332615792751312,1
10450,10454,0.33320146799087524,0.33320146799087524,1
8550,8554,0.33320146799087524,0.33320146799087524,1
8650,8654,0.33320146799087524,0.33320146799087524,1
9400,9404,0.33320146799087524,0.33320146799087524,1
9900,9904,0.33320146799087524,0.33320146799087524,1
10050,10054,0.33320146799087524,0.33320146799087524,1
13500,13504,0.33320146799087524,0.33320146799087524,1
11000,11004,0.33320146799087524,0.33320146799087524,1
11050,11054,0.33320146799087524,0.33320146799087524,1
11600,11604,0.33320146799087524,0.33320146799087524,1
11700,11704,0.33320146799087524,0.33320146799087524,1
12200,12204,0.33320146799087524,0.33320146799087524,1
12800,12804,0.33320146799087524,0.33320146799087524,1
7750,7754,0.33320146799087524,0.33320146799087524,1
7700,7704,0.33320146799087524,0.33320146799087524,1
7650,7654,0.33320146799087524,0.33320146799087524,1
1850,1854,0.33320146799087524,0.33320146799087524,1
7000,7004,0.33320146799087524,0.33320146799087524,1
0,4,0.33320146799087524,0.33320146799087524,1
400,404,0.33320146799087524,0.33320146799087524,1
850,854,0.33320146799087524,0.33320146799087524,1
1150,1154,0.33320146799087524,0.33320146799087524,1
1500,1504,0.33320146799087524,0.33320146799087524,1
950,954,0.33320146799087524,0.33320146799087524,1
3600,3604,0.33320146799087524,0.33320146799087524,1
5700,5704,0.33320146799087524,0.33320146799087524,1
5750,5754,0.33320146799087524,0.33320146799087524,1
6000,6004,0.33320146799087524,0.33320146799087524,1
6500,6504,0.33320146799087524,0.33320146799087524,1
6700,6704,0.33320146799087524,0.33320146799087524,1
11000,11040,0.32826006412506104,0.32826006412506104,1
8550,8590,0.32826006412506104,0.32826006412506104,1
8650,8690,0.32826006412506104,0.32826006412506104,1
